Ano;Distrito;Inscritos;Votantes;Brancos;Nulos;Partido;Votos;Mandatos;Percentual;Abstenção
2024;Madeira;254502;149808;794;2703;PAN;3127;0;2;41,13680836
2024;Madeira;254502;149808;794;2703;PS;29725;2;20;41,13680836
2024;Portalegre;93106;60668;925;614;AD;14134;0;23;34,83985994
2024;Portalegre;93106;60668;925;614;BE;1894;0;3;34,83985994
2024;Portalegre;93106;60668;925;614;CDU;3718;0;6;34,83985994
2024;Portalegre;93106;60668;925;614;CH;14810;1;24;34,83985994
2024;Portalegre;93106;60668;925;614;IL;1155;0;2;34,83985994
2024;Portalegre;93106;60668;925;614;L;873;0;1;34,83985994
2024;Portalegre;93106;60668;925;614;Outros;1370;0;2;34,83985994
2024;Portalegre;93106;60668;925;614;PAN;506;0;1;34,83985994
2024;Portalegre;93106;60668;925;614;PS;20669;1;34;34,83985994
2024;Porto;1591760;1114945;14407;10964;AD;339142;14;30;29,95520682
2024;Porto;1591760;1114945;14407;10964;BE;51917;2;5;29,95520682
2024;Porto;1591760;1114945;14407;10964;CDU;26356;1;2;29,95520682
2024;Porto;1591760;1114945;14407;10964;CH;170936;7;15;29,95520682
2024;Porto;1591760;1114945;14407;10964;IL;64065;2;6;29,95520682
2024;Porto;1591760;1114945;14407;10964;L;37321;1;3;29,95520682
2024;Porto;1591760;1114945;14407;10964;Outros;38306;0;3;29,95520682
2024;Porto;1591760;1114945;14407;10964;PAN;23421;0;2;29,95520682
2024;Porto;1591760;1114945;14407;10964;PS;338110;13;30;29,95520682
2024;Santarém;377261;251061;3868;2815;AD;68519;3;27;33,45164223
2024;Santarém;377261;251061;3868;2815;BE;11207;0;4;33,45164223
2024;Santarém;377261;251061;3868;2815;CDU;10346;0;4;33,45164223
2024;Santarém;377261;251061;3868;2815;CH;58588;3;23;33,45164223
2024;Santarém;377261;251061;3868;2815;IL;9497;0;4;33,45164223
2024;Santarém;377261;251061;3868;2815;L;6190;0;2;33,45164223
2024;Santarém;377261;251061;3868;2815;Outros;6153;0;2;33,45164223
2024;Santarém;377261;251061;3868;2815;PAN;3930;0;2;33,45164223
2024;Santarém;377261;251061;3868;2815;PS;69948;3;28;33,45164223
2024;Setúbal;749090;502601;6253;4945;AD;86320;4;17;32,90512488
2024;Setúbal;749090;502601;6253;4945;BE;30165;1;6;32,90512488
2024;Setúbal;749090;502601;6253;4945;CDU;38848;1;8;32,90512488
2024;Setúbal;749090;502601;6253;4945;CH;102120;4;20;32,90512488
2024;Setúbal;749090;502601;6253;4945;IL;26952;1;5;32,90512488
2024;Setúbal;749090;502601;6253;4945;L;21553;1;4;32,90512488
2024;Setúbal;749090;502601;6253;4945;Outros;15380;0;3;32,90512488
2024;Setúbal;749090;502601;6253;4945;PAN;12865;0;3;32,90512488
2024;Setúbal;749090;502601;6253;4945;PS;157200;7;31;32,90512488
2024;Viana do Castelo;233491;142917;2682;1534;AD;49616;2;35;38,79121679
2024;Viana do Castelo;233491;142917;2682;1534;BE;4926;0;3;38,79121679
2024;Viana do Castelo;233491;142917;2682;1534;CDU;3106;0;2;38,79121679
2024;Viana do Castelo;233491;142917;2682;1534;CH;26639;1;19;38,79121679
2024;Viana do Castelo;233491;142917;2682;1534;IL;5106;0;4;38,79121679
2024;Viana do Castelo;233491;142917;2682;1534;L;2815;0;2;38,79121679
2024;Viana do Castelo;233491;142917;2682;1534;Outros;4199;0;3;38,79121679
2024;Viana do Castelo;233491;142917;2682;1534;PAN;2057;0;1;38,79121679
2024;Viana do Castelo;233491;142917;2682;1534;PS;40237;2;28;38,79121679
2024;Vila Real;207989;117058;1494;1527;AD;46046;2;39;43,71913899
2024;Vila Real;207989;117058;1494;1527;BE;2865;0;2;43,71913899
2024;Vila Real;207989;117058;1494;1527;CDU;1600;0;1;43,71913899
2024;Vila Real;207989;117058;1494;1527;CH;20038;1;17;43,71913899
2024;Vila Real;207989;117058;1494;1527;IL;2380;0;2;43,71913899
2024;Vila Real;207989;117058;1494;1527;L;1592;0;1;43,71913899
2024;Vila Real;207989;117058;1494;1527;Outros;3794;0;3;43,71913899
2024;Vila Real;207989;117058;1494;1527;PAN;1062;0;1;43,71913899
2024;Vila Real;207989;117058;1494;1527;PS;34660;2;30;43,71913899
2024;Viseu;335659;211590;3302;2595;AD;76938;3;36;36,96281047
2024;Viseu;335659;211590;3302;2595;BE;5846;0;3;36,96281047
2024;Viseu;335659;211590;3302;2595;CDU;2905;0;1;36,96281047
2024;Viseu;335659;211590;3302;2595;CH;41165;2;19;36,96281047
2024;Viseu;335659;211590;3302;2595;IL;5950;0;3;36,96281047
2024;Viseu;335659;211590;3302;2595;L;3567;0;2;36,96281047
2024;Viseu;335659;211590;3302;2595;Outros;8679;0;4;36,96281047
2024;Viseu;335659;211590;3302;2595;PAN;2555;0;1;36,96281047
2024;Viseu;335659;211590;3302;2595;PS;58088;3;27;36,96281047
2025; Totais;10813643;6476952;89847;192396;AD;1867442;80;31,9;40,1038854
2025; Totais;10813643;6476952;89847;192396;BE;282314;5;3,6;40,1038854
2025; Totais;10813643;6476952;89847;192396;CDU;205551;4;2,55;40,1038854
2025; Totais;10813643;6476952;89847;192396;CH;1169781;50;18;40,1038854
2025; Totais;10813643;6476952;89847;192396;IL;319877;8;5;40,1038854
2025; Totais;10813643;6476952;89847;192396;L;204875;4;3,6;40,1038854
2025; Totais;10813643;6476952;89847;192396;PAN;126125;1;0,14;40,1038854
2025; Totais;10813643;6476952;89847;192396;PS;1812443;78;28,28;40,1038854
2025;Açores;230082;106277;2621;1056;AD;42352;2;44;53,8090768
2025;Açores;230082;106277;2621;1056;BE;3622;0;0,27;53,8090768
2025;Açores;230082;106277;2621;1056;CDU;1161;0;0,85;53,8090768
2025;Açores;230082;106277;2621;1056;CH;16749;1;16;53,8090768
2025;Açores;230082;106277;2621;1056;IL;2882;0;3;53,8090768
2025;Açores;230082;106277;2621;1056;L;1817;0;2,4;53,8090768
2025;Açores;230082;106277;2621;1056;PAN;1659;0;0,14;53,8090768
2025;Açores;230082;106277;2621;1056;PS;31016;2;29,29;53,8090768
2025;Aveiro;642086;423734;7030;4528;AD;148861;7;38,5;34,0066595
2025;Aveiro;642086;423734;7030;4528;BE;17383;0;0,36;34,0066595
2025;Aveiro;642086;423734;7030;4528;CDU;5829;0;0,85;34,0066595
2025;Aveiro;642086;423734;7030;4528;CH;73122;3;17;34,0066595
2025;Aveiro;642086;423734;7030;4528;IL;21671;1;5;34,0066595
2025;Aveiro;642086;423734;7030;4528;L;9519;0;2,4;34,0066595
2025;Aveiro;642086;423734;7030;4528;PAN;7302;0;0,14;34,0066595
2025;Aveiro;642086;423734;7030;4528;PS;117369;5;28,28;34,0066595
2025;Beja;119102;76994;1172;935;AD;12890;1;18,7;35,35457
2025;Beja;119102;76994;1172;935;BE;3393;0;0,36;35,35457
2025;Beja;119102;76994;1172;935;CDU;11570;0;12,75;35,35457
2025;Beja;119102;76994;1172;935;CH;16595;1;22;35,35457
2025;Beja;119102;76994;1172;935;IL;1708;0;2;35,35457
2025;Beja;119102;76994;1172;935;L;1369;0;2,4;35,35457
2025;Beja;119102;76994;1172;935;PAN;943;0;0,07;35,35457
2025;Beja;119102;76994;1172;935;PS;24408;1;32,32;35,35457
2025;Braga;780164;556358;9590;5162;AD;184493;8;36,3;28,6870453
2025;Braga;780164;556358;9590;5162;BE;21403;0;0,36;28,6870453
2025;Braga;780164;556358;9590;5162;CDU;10130;0;1,7;28,6870453
2025;Braga;780164;556358;9590;5162;CH;93859;4;17;28,6870453
2025;Braga;780164;556358;9590;5162;IL;33935;1;6;28,6870453
2025;Braga;780164;556358;9590;5162;L;12928;0;2,4;28,6870453
2025;Braga;780164;556358;9590;5162;PAN;7936;0;0,07;28,6870453
2025;Braga;780164;556358;9590;5162;PS;157123;6;28,28;28,6870453
2025;Bragança;134213;72664;892;966;AD;29069;2;44;45,859194
2025;Bragança;134213;72664;892;966;BE;1403;0;0,18;45,859194
2025;Bragança;134213;72664;892;966;CDU;774;0;0,85;45,859194
2025;Bragança;134213;72664;892;966;CH;13220;0;18;45,859194
2025;Bragança;134213;72664;892;966;IL;1241;0;2;45,859194
2025;Bragança;134213;72664;892;966;L;727;0;1,2;45,859194
2025;Bragança;134213;72664;892;966;PAN;598;0;0,07;45,859194
2025;Bragança;134213;72664;892;966;PS;21539;1;30,3;45,859194
2025;Castelo Branco;163578;108260;1530;1447;AD;30812;1;30,8;33,817506
2025;Castelo Branco;163578;108260;1530;1447;BE;4450;0;0,36;33,817506
2025;Castelo Branco;163578;108260;1530;1447;CDU;2373;0;1,7;33,817506
2025;Castelo Branco;163578;108260;1530;1447;CH;21141;1;20;33,817506
2025;Castelo Branco;163578;108260;1530;1447;IL;2961;0;3;33,817506
2025;Castelo Branco;163578;108260;1530;1447;L;2172;0;2,4;33,817506
2025;Castelo Branco;163578;108260;1530;1447;PAN;1427;0;0,07;33,817506
2025;Castelo Branco;163578;108260;1530;1447;PS;37067;2;34,34;33,817506
2025;Coimbra;371769;242140;4797;2558;AD;74040;3;34,1;34,8681574
2025;Coimbra;371769;242140;4797;2558;BE;12371;0;0,45;34,8681574
2025;Coimbra;371769;242140;4797;2558;CDU;6819;0;2,55;34,8681574
2025;Coimbra;371769;242140;4797;2558;CH;37428;2;15;34,8681574
2025;Coimbra;371769;242140;4797;2558;IL;9592;0;4;34,8681574
2025;Coimbra;371769;242140;4797;2558;L;6890;0;3,6;34,8681574
2025;Coimbra;371769;242140;4797;2558;PAN;3839;0;0,14;34,8681574
2025;Coimbra;371769;242140;4797;2558;PS;79120;4;33,33;34,8681574
2025;Europa;937311;238605;1381;94261;AD;33351;0;15,4;74,543668
2025;Europa;937311;238605;1381;94261;BE;6438;0;0,27;74,543668
2025;Europa;937311;238605;1381;94261;CDU;2363;0;0,85;74,543668
2025;Europa;937311;238605;1381;94261;CH;42975;1;18;74,543668
2025;Europa;937311;238605;1381;94261;IL;5719;0;2;74,543668
2025;Europa;937311;238605;1381;94261;L;4091;0;2,4;74,543668
2025;Europa;937311;238605;1381;94261;PAN;5175;0;0,14;74,543668
2025;Europa;937311;238605;1381;94261;PS;38063;1;16,16;74,543668
2025;Évora;133400;89387;1252;791;AD;20051;1;24,2;32,9932534
2025;Évora;133400;89387;1252;791;BE;3816;0;0,36;32,9932534
2025;Évora;133400;89387;1252;791;CDU;9771;0;9,35;32,9932534
2025;Évora;133400;89387;1252;791;CH;17850;1;20;32,9932534
2025;Évora;133400;89387;1252;791;IL;2228;0;2;32,9932534
2025;Évora;133400;89387;1252;791;L;1774;0;2,4;32,9932534
2025;Évora;133400;89387;1252;791;PAN;1001;0;0,07;32,9932534
2025;Évora;133400;89387;1252;791;PS;29310;1;33,33;32,9932534
2025;Faro;381108;235351;3401;2650;AD;52681;3;24,2;38,2455892
2025;Faro;381108;235351;3401;2650;BE;13555;0;0,54;38,2455892
2025;Faro;381108;235351;3401;2650;CDU;7488;0;2,55;38,2455892
2025;Faro;381108;235351;3401;2650;CH;64081;3;27;38,2455892
2025;Faro;381108;235351;3401;2650;IL;10736;0;5;38,2455892
2025;Faro;381108;235351;3401;2650;L;6492;0;3,6;38,2455892
2025;Faro;381108;235351;3401;2650;PAN;6092;0;0,21;38,2455892
2025;Faro;381108;235351;3401;2650;PS;59856;3;25,25;38,2455892
2025;Fora da Europa;609436;98360;487;31980;AD;22470;1;25,3;83,8604874
2025;Fora da Europa;609436;98360;487;31980;BE;1844;0;0,18;83,8604874
2025;Fora da Europa;609436;98360;487;31980;CDU;742;0;0,85;83,8604874
2025;Fora da Europa;609436;98360;487;31980;CH;17862;1;18;83,8604874
2025;Fora da Europa;609436;98360;487;31980;IL;1901;0;2;83,8604874
2025;Fora da Europa;609436;98360;487;31980;L;697;0;1,2;83,8604874
2025;Fora da Europa;609436;98360;487;31980;PAN;2328;0;0,14;83,8604874
2025;Fora da Europa;609436;98360;487;31980;PS;14343;0;15,15;83,8604874
2025;Guarda;141065;85034;1163;1290;AD;29013;1;37,4;39,7199872
2025;Guarda;141065;85034;1163;1290;BE;2299;0;0,27;39,7199872
2025;Guarda;141065;85034;1163;1290;CDU;1331;0;1,7;39,7199872
2025;Guarda;141065;85034;1163;1290;CH;15837;1;19;39,7199872
2025;Guarda;141065;85034;1163;1290;IL;1910;0;2;39,7199872
2025;Guarda;141065;85034;1163;1290;L;1153;0;1,2;39,7199872
2025;Guarda;141065;85034;1163;1290;PAN;822;0;0,07;39,7199872
2025;Guarda;141065;85034;1163;1290;PS;27094;1;32,32;39,7199872
2025;Leiria;412184;273579;5094;3507;AD;96231;5;38,5;33,6269724
2025;Leiria;412184;273579;5094;3507;BE;11748;0;0,36;33,6269724
2025;Leiria;412184;273579;5094;3507;CDU;6625;0;1,7;33,6269724
2025;Leiria;412184;273579;5094;3507;CH;53820;2;20;33,6269724
2025;Leiria;412184;273579;5094;3507;IL;15498;0;6;33,6269724
2025;Leiria;412184;273579;5094;3507;L;7212;0;3,6;33,6269724
2025;Leiria;412184;273579;5094;3507;PAN;4655;0;0,14;33,6269724
2025;Leiria;412184;273579;5094;3507;PS;61561;3;23,23;33,6269724
2025;Lisboa;1915287;1319561;15712;13568;AD;356973;14;29,7;31,1037458
2025;Lisboa;1915287;1319561;15712;13568;BE;65365;2;0,45;31,1037458
2025;Lisboa;1915287;1319561;15712;13568;CDU;49267;2;3,4;31,1037458
2025;Lisboa;1915287;1319561;15712;13568;CH;224642;9;17;31,1037458
2025;Lisboa;1915287;1319561;15712;13568;IL;86963;3;7;31,1037458
2025;Lisboa;1915287;1319561;15712;13568;L;72259;2;6;31,1037458
2025;Lisboa;1915287;1319561;15712;13568;PAN;32825;1;0,14;31,1037458
2025;Lisboa;1915287;1319561;15712;13568;PS;365937;15;28,28;31,1037458
2025;Madeira;254502;149808;794;2703;AD;53440;3;39,6;41,1368084
2025;Madeira;254502;149808;794;2703;BE;4404;0;0,27;41,1368084
2025;Madeira;254502;149808;794;2703;CDU;2429;0;1,7;41,1368084
2025;Madeira;254502;149808;794;2703;CH;26304;1;18;41,1368084
2025;Madeira;254502;149808;794;2703;IL;5827;0;4;41,1368084
2025;Madeira;254502;149808;794;2703;L;1864;0;1,2;41,1368084
2025;Madeira;254502;149808;794;2703;PAN;3127;0;0,14;41,1368084
2025;Madeira;254502;149808;794;2703;PS;29725;2;20,2;41,1368084
2025;Portalegre;93106;60668;925;614;AD;14134;0;25,3;34,8398599
2025;Portalegre;93106;60668;925;614;BE;1894;0;0,27;34,8398599
2025;Portalegre;93106;60668;925;614;CDU;3718;0;5,1;34,8398599
2025;Portalegre;93106;60668;925;614;CH;14810;1;24;34,8398599
2025;Portalegre;93106;60668;925;614;IL;1155;0;2;34,8398599
2025;Portalegre;93106;60668;925;614;L;873;0;1,2;34,8398599
2025;Portalegre;93106;60668;925;614;PAN;506;0;0,07;34,8398599
2025;Portalegre;93106;60668;925;614;PS;20669;1;34,34;34,8398599
2025;Porto;1591760;1114945;14407;10964;AD;339142;14;33;29,9552068
2025;Porto;1591760;1114945;14407;10964;BE;51917;2;0,45;29,9552068
2025;Porto;1591760;1114945;14407;10964;CDU;26356;1;1,7;29,9552068
2025;Porto;1591760;1114945;14407;10964;CH;170936;7;15;29,9552068
2025;Porto;1591760;1114945;14407;10964;IL;64065;2;6;29,9552068
2025;Porto;1591760;1114945;14407;10964;L;37321;1;3,6;29,9552068
2025;Porto;1591760;1114945;14407;10964;PAN;23421;0;1,4;29,9552068
2025;Porto;1591760;1114945;14407;10964;PS;338110;13;30,3;29,9552068
2025;Santarém;377261;251061;3868;2815;AD;68519;3;29,7;33,4516422
2025;Santarém;377261;251061;3868;2815;BE;11207;0;3,6;33,4516422
2025;Santarém;377261;251061;3868;2815;CDU;10346;0;3,4;33,4516422
2025;Santarém;377261;251061;3868;2815;CH;58588;3;23;33,4516422
2025;Santarém;377261;251061;3868;2815;IL;9497;0;4;33,4516422
2025;Santarém;377261;251061;3868;2815;L;6190;0;2,4;33,4516422
2025;Santarém;377261;251061;3868;2815;PAN;3930;0;1,4;33,4516422
2025;Santarém;377261;251061;3868;2815;PS;69948;3;28,28;33,4516422
2025;Setúbal;749090;502601;6253;4945;AD;86320;4;18,7;32,9051249
2025;Setúbal;749090;502601;6253;4945;BE;30165;1;5,4;32,9051249
2025;Setúbal;749090;502601;6253;4945;CDU;38848;1;6,8;32,9051249
2025;Setúbal;749090;502601;6253;4945;CH;102120;4;20;32,9051249
2025;Setúbal;749090;502601;6253;4945;IL;26952;1;5;32,9051249
2025;Setúbal;749090;502601;6253;4945;L;21553;1;4,8;32,9051249
2025;Setúbal;749090;502601;6253;4945;PAN;12865;0;2,1;32,9051249
2025;Setúbal;749090;502601;6253;4945;PS;157200;7;31,31;32,9051249
2025;Viana do Castelo;233491;142917;2682;1534;AD;49616;2;38,5;38,7912168
2025;Viana do Castelo;233491;142917;2682;1534;BE;4926;0;2,7;38,7912168
2025;Viana do Castelo;233491;142917;2682;1534;CDU;3106;0;1,7;38,7912168
2025;Viana do Castelo;233491;142917;2682;1534;CH;26639;1;19;38,7912168
2025;Viana do Castelo;233491;142917;2682;1534;IL;5106;0;4;38,7912168
2025;Viana do Castelo;233491;142917;2682;1534;L;2815;0;2,4;38,7912168
2025;Viana do Castelo;233491;142917;2682;1534;PAN;2057;0;0,7;38,7912168
2025;Viana do Castelo;233491;142917;2682;1534;PS;40237;2;28,28;38,7912168
2025;Vila Real;207989;117058;1494;1527;AD;46046;2;42,9;43,719139
2025;Vila Real;207989;117058;1494;1527;BE;2865;0;0,18;43,719139
2025;Vila Real;207989;117058;1494;1527;CDU;1600;0;0,85;43,719139
2025;Vila Real;207989;117058;1494;1527;CH;20038;1;17;43,719139
2025;Vila Real;207989;117058;1494;1527;IL;2380;0;2;43,719139
2025;Vila Real;207989;117058;1494;1527;L;1592;0;1,2;43,719139
2025;Vila Real;207989;117058;1494;1527;PAN;1062;0;0,07;43,719139
2025;Vila Real;207989;117058;1494;1527;PS;34660;2;30,3;43,719139
2025;Viseu;335659;211590;3302;2595;AD;76938;3;39,6;36,9628105
2025;Viseu;335659;211590;3302;2595;BE;5846;0;2,7;36,9628105
2025;Viseu;335659;211590;3302;2595;CDU;2905;0;0,85;36,9628105
2025;Viseu;335659;211590;3302;2595;CH;41165;2;19;36,9628105
2025;Viseu;335659;211590;3302;2595;IL;5950;0;3;36,9628105
2025;Viseu;335659;211590;3302;2595;L;3567;0;2,4;36,9628105
2025;Viseu;335659;211590;3302;2595;PAN;2555;0;0,7;36,9628105
2025;Viseu;335659;211590;3302;2595;PS;58088;3;27,27;36,9628105
2024; Totais;10813643;6476952;89847;192396;AD;1867442;80;29;40,10388543
2024; Totais;10813643;6476952;89847;192396;BE;282314;5;2;40,10388543
2024; Totais;10813643;6476952;89847;192396;CDU;205551;4;3;40,10388543
2024; Totais;10813643;6476952;89847;192396;CH;1169781;50;18;40,10388543
2024; Totais;10813643;6476952;89847;192396;IL;319877;8;5;40,10388543
2024; Totais;10813643;6476952;89847;192396;L;204875;4;3;40,10388543
2024; Totais;10813643;6476952;89847;192396;PAN;126125;1;2;40,10388543
2024; Totais;10813643;6476952;89847;192396;PS;1812443;78;28;40,10388543
2024; Totais;10813643;6476952;89847;192396;Outros;206301;0;3;40,10388543
2025; Totais;10813643;6476952;89847;192396;Outros;206301;0;3;40,10388543
